duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,label
3.7354658165762364,tcp,domain,S0,2051,1136,0,0,0,141,379,0.3602339188004279,0.7418963269587151,0.16528449014295743,0.08510348611978535,193,94,0.863009046067227,0.6529729219079393,0
7.341108959092287,udp,http,S0,441,2064,0,0,0,189,343,0.27039328638452553,0.8484253790905247,0.001992135219070268,0.38559759251333336,104,119,0.1506874870008338,0.5796190972281366,1
7.912237979817975,tcp,http,SF,2076,4455,0,3,0,486,435,0.8427119021605549,0.4226291970136091,0.7187396178535302,0.07103488904400213,188,127,0.851594319304219,0.02221848202558041,0
2.0438859950790573,tcp,smtp,REJ,3180,4795,0,0,0,49,387,0.31334791758514313,0.30293090564042924,0.7324010490583791,0.21079310155002862,51,169,0.991453567842792,0.9885399870457067,0
34.92807132736226,udp,domain,REJ,2657,4543,0,0,0,302,42,0.7889324717760072,0.3252951340230311,0.5149333499132595,0.22936577703767236,30,25,0.7268388310482375,0.041428088819387754,0
14.922453771381408,tcp,domain,RSTR,3798,4770,0,0,0,369,354,0.8918721448107347,0.7126213330985128,0.1613628010553837,0.4691072110475787,11,78,0.784769681824988,0.967802737648485,0
28.05094419291582,icmp,private,SF,804,1007,0,0,0,190,416,0.43381741957652953,0.816779466505636,0.08355433751068975,0.2685621674536426,220,99,0.9944152675588734,0.5498641783643982,0
22.521519975341967,tcp,http,RSTR,74,2514,0,0,0,136,109,0.909943143854392,0.18161396775660266,0.01912896643728701,0.10097810681776109,108,116,0.6054812505259454,0.9631590270650665,1
9.11054412383275,udp,http,RSTR,2175,3526,0,0,0,43,51,0.37731805396319285,0.3709410081577652,0.1657481769652207,0.1674910890941077,76,48,0.3078863820162494,0.11475359941383545,0
25.49435379269405,udp,ftp,RSTR,3924,4681,0,0,0,404,250,0.9640784164901082,0.90194019674915,0.8908555349831467,0.14727556355209093,167,226,0.8375308340760557,0.4904085191855132,0
0.9265545895311562,udp,private,REJ,2089,1247,0,0,0,380,497,0.08928952452557293,0.8066935196947392,0.24153684170168177,0.9730767979122983,90,10,0.6144857775116312,0.16950409186605864,0
2.1813469463126745,tcp,ftp,SF,40,3902,0,3,0,353,341,0.6870192665032427,0.9848584027624758,0.35427132721721566,0.7592925069184736,205,99,0.5811954237209566,0.05097487702244241,0
0.46281965686831955,udp,ftp,RSTR,2081,1435,0,0,0,90,430,0.49381404045692867,0.7542482596820808,0.10534548448133318,0.967761465269562,123,203,0.25363555551403827,0.6175291150623116,1
3.9353208680308684,udp,ftp,SF,4683,571,0,0,0,295,383,0.38764880545564706,0.39319520102792227,0.22236130474817029,0.43974048650790853,200,11,0.7563342695828866,0.20778342096169145,1
4.921302917942186,tcp,smtp,SF,1622,2382,0,0,0,341,492,0.6327118787486009,0.5906378339946378,0.5192245707802051,0.2783684816626566,191,85,0.08166727586009626,0.587697018287546,1
3.165604432088257,icmp,smtp,REJ,341,1245,0,0,0,245,21,0.7038570916343312,0.6610142542473203,0.6077526830956526,0.7982931972091867,192,149,0.9242870707946612,0.11236448194898563,1
17.64557865240934,tcp,ftp,RSTR,4052,2084,0,0,0,433,300,0.004363269650309087,0.07845581631712395,0.24535231416621106,0.3262539180411468,189,214,0.32582346077048474,0.33198647143270277,1
4.4122699952987015,udp,private,RSTR,2074,277,0,0,0,192,139,0.16695308874719872,0.5444969591038651,0.05773215922511721,0.2993833737053483,125,173,0.12777465278999045,0.7816325580532472,0
3.298028401342492,udp,http,SF,645,1887,0,0,0,318,359,0.7130460506343187,0.7093208284726096,0.39103286912739865,0.2325059922078312,182,135,0.4423665331024188,0.43705152184218765,1
7.82407083207746,tcp,private,S0,4826,4579,0,0,0,106,324,0.6663854135782065,0.16732130400106038,0.23420337092633414,0.12967897822423535,220,247,0.042469909256533156,0.6277454148973364,0
1.5189814782062885,icmp,domain,REJ,4263,1265,0,0,0,363,499,0.9660475051286772,0.7806317174255571,0.21955392322980194,0.25646306101676597,122,209,0.6846261942649663,0.647457940745546,0
16.204835957747314,udp,smtp,REJ,609,4826,0,0,0,310,385,0.761037790250783,0.5837727805141116,0.9598628027134553,0.3553197484738877,94,192,0.9027055104453562,0.8437550439872936,0
0.7747586881130901,udp,http,REJ,454,1040,0,0,0,382,92,0.950772707731338,0.9522217856975946,0.6163004859257241,0.6739942081457304,201,126,0.8372630071385088,0.3249227944066413,1
43.3414633958732,udp,http,REJ,2953,917,0,0,0,233,447,0.702540501534807,0.042422298206891695,0.5568784431720959,0.06256484221945158,103,64,0.12736947344788108,0.6872955625825176,1
14.794837762415114,tcp,domain,RSTR,1708,885,0,0,0,265,280,0.29805220863944315,0.26532613755546697,0.4157751035233219,0.21050693966534295,223,2,0.12627113710773186,0.9616158070461657,0
2.2153944050588597,udp,domain,RSTR,3472,2752,0,0,0,344,125,0.10536492225085647,0.6015538792998241,0.42894433343014426,0.8090236402916764,186,76,0.8134344823242641,0.730243334357868,1
0.05537420375935475,icmp,ftp,S0,2969,21,0,0,0,37,483,0.7818238633449356,0.2965599122059307,0.5409050038380808,0.14692192358377076,213,121,0.9242542746031159,0.48987047671774453,1
16.89896777486126,udp,smtp,REJ,3028,4569,0,0,0,305,397,0.6441492214759159,0.7144241640712422,0.6964298070361072,0.34264514652252154,184,42,0.46066982983348914,0.6307174444919292,0
12.270959073870447,udp,smtp,REJ,4797,3191,0,0,0,41,111,0.04818601239329623,0.759005282521931,0.7021460961818294,0.8646589218581401,239,210,0.49897111691376594,0.7396828977631081,0
13.05662908787999,icmp,private,SF,2681,2353,0,0,0,17,354,0.36005046590097833,0.10251596406647445,0.17169390770544957,0.15492531114344266,162,54,0.3182620413857259,0.6122757656938724,1
14.752145260435135,udp,ftp,RSTR,3629,4799,0,0,0,344,139,0.9567998154842862,0.5138544642067677,0.500112752076627,0.0827368356181899,247,251,0.894265118256414,0.016675813489839153,0
0.7692926551379635,tcp,ftp,REJ,4225,686,0,0,0,277,484,0.5004011457102012,0.5088905555910559,0.41195809503410197,0.48453799508001083,31,75,0.6449029052923559,0.19477349768722585,1
4.438926724162325,tcp,ftp,S0,3067,284,0,0,0,307,435,0.43272913601970464,0.36928077021554107,0.8705269662693842,0.3024195112785364,52,16,0.2882515771673685,0.810468217215466,0
1.2315010460444966,tcp,ftp,S0,1386,4811,0,0,0,59,509,0.457699605159294,0.9329248625696721,0.6314189212183764,0.5634083644838541,89,241,0.2987828710542516,0.2726506473124847,0
19.885295716582227,icmp,smtp,RSTR,3776,3747,0,0,0,423,273,0.20888272400516372,0.8275063198732212,0.5325040664159818,0.8038048904834751,76,243,0.8912000730636024,0.7315621195611339,1
9.763011917123741,udp,smtp,S0,2866,762,0,0,0,183,99,0.3687071708647952,0.6972093819096368,0.11539464217891737,0.13714848815274316,129,18,0.013634023905821469,0.3721202152416987,1
4.01818801251301,tcp,ftp,S0,4788,2428,0,0,0,41,252,0.3698132559871766,0.7143266357349976,0.6056378893234114,0.580699084554285,183,227,0.3227265727266384,0.5218843281579432,1
0.6566806580478289,icmp,private,RSTR,3363,2507,0,0,0,39,338,0.0523550201874724,0.4617161438131191,0.11720390568023342,0.5055087603898639,22,245,0.554356681216369,0.0679732998194037,1
3.7248835041035373,udp,http,REJ,4889,28,0,1,0,397,104,0.7675676285179183,0.9209945210965759,0.33720657556575206,0.14407878601319957,40,187,0.14821746209932463,0.18122556104970955,1
3.9331421318413136,icmp,http,REJ,4124,906,0,0,0,192,214,0.416504431903879,0.6945954272532854,0.14284196481433187,0.6239984855289824,101,90,0.0920987541995898,0.9571969635192346,1
13.078757839577408,tcp,private,S0,148,3104,0,1,0,267,249,0.8221798868164233,0.7289810616558164,0.6920736470243689,0.27364041786077165,111,144,0.81527633109056,0.890138053446914,0
10.148893589260199,tcp,ftp,S0,3850,3999,0,0,0,494,152,0.8503480011198954,0.8616909037873453,0.2062521138361526,0.4878343185440125,129,6,0.8944043886485072,0.6522751108990502,0
21.822519124015148,tcp,smtp,REJ,2058,2994,0,0,0,147,250,0.21199405469865806,0.274071589342191,0.391859373188026,0.08227232427706188,65,185,0.8236064207981895,0.4596445973857374,0
6.390661333763098,icmp,http,RSTR,1136,2506,0,0,0,395,275,0.6573534821701286,0.807070903866703,0.8956747776187787,0.45958405721362305,249,108,0.8987878897373477,0.6757612928952238,1
1.273723936155019,icmp,domain,S0,186,4665,0,0,0,333,165,0.4722818041629817,0.19524060295649204,0.2043163833989703,0.3064634680428203,191,235,0.5531119710583715,0.618610289093939,0
12.491263443165995,tcp,domain,SF,2854,3609,0,0,0,127,487,0.8801567379214851,0.34534195224488784,0.5078050639587791,0.8223812111853543,234,175,0.8122581209903419,0.5685522556046121,0
14.303927530768641,icmp,private,RSTR,1250,3553,0,0,0,46,341,0.21574067917645412,0.3356104542698427,0.419271661166022,0.05697872699736828,182,239,0.3840426383911004,0.05917707186354182,0
8.238874948858289,tcp,ftp,S0,1333,1453,0,0,0,45,8,0.6778132003100442,0.9785254683891406,0.018124041045729733,0.41860727491832994,170,48,0.6662678614790385,0.6328026106615069,1
14.738899667213644,tcp,http,S0,4193,4833,1,0,0,1,284,0.6077521222527226,0.8565372237479268,0.7927581135728128,0.458431424131438,149,42,0.9888355313891645,0.7689200445711684,1
6.808147315102779,udp,ftp,SF,4150,3356,0,0,0,168,5,0.2953014775718328,0.7011698615902597,0.06904590631459973,0.7250060762991187,79,76,0.22572772383912743,0.9940816546455755,0
7.39678838777267,icmp,http,SF,2711,515,0,0,0,108,145,0.1366009036511726,0.7270567616153901,0.4742550209769536,0.574287575090211,209,188,0.3898997462910806,0.011078552594309676,1
5.578141939084274,tcp,private,REJ,4853,38,0,0,0,19,101,0.6516397604772766,0.5620727944025711,0.5606782949389499,0.667212337194181,22,77,0.4800473773100856,0.7301734533106766,0
0.2574777399011373,tcp,private,RSTR,4501,3342,0,0,0,332,164,0.7385974581323307,0.9470906671085191,0.6284264566145871,0.7770492856517561,166,132,0.13801548702005173,0.5717893159359805,0
1.1416743519186583,icmp,domain,RSTR,1785,886,0,0,0,72,374,0.31562734376335,0.49625875288236154,0.6886316293078756,0.8622029736581888,99,231,0.08103861046505678,0.4340521760809567,1
0.3193368129305382,udp,ftp,REJ,750,2844,0,0,0,456,147,0.6448326040223138,0.3805177098698945,0.2532723835227151,0.3138754967224705,237,246,0.8297228663216244,0.12757017457137088,0
10.117295509275495,udp,domain,RSTR,1762,2204,0,0,0,445,511,0.39513090761150327,0.163035336931591,0.009978776658449373,0.538022705363903,208,130,0.9767943728275862,0.4090851486348762,1
3.7739670879509983,tcp,ftp,RSTR,3920,1098,0,0,0,501,64,0.7132068832826177,0.786205652261058,0.723443662354912,0.8401080784391999,8,218,0.40472506382965867,0.3543771829861353,0
7.104371771341901,icmp,domain,RSTR,4460,1823,0,1,0,109,91,0.1992152748940531,0.7344439320755914,0.5356565993475786,0.9894511309650564,190,59,0.08764983619465327,0.3028298889787422,0
23.812655298459756,udp,smtp,RSTR,481,3201,0,0,0,268,117,0.8902150026361744,0.3843550385241349,0.8361177032072488,0.8895193110437631,175,155,0.06581176069057648,0.7308796233222077,1
2.8673882298329834,icmp,smtp,RSTR,153,3155,0,0,0,445,354,0.28740959646557973,0.02519341395922936,0.8213883629006943,0.3714672626243768,17,27,0.8913182063602987,0.7007255212842638,0
5.282819748826726,icmp,smtp,SF,1524,3093,0,0,0,240,267,0.3677859877561529,0.8389973277180107,0.8433261677878832,0.19516651721865041,17,79,0.46381424972767993,0.5890200909809116,1
14.087491475385834,tcp,smtp,RSTR,2120,3530,0,0,0,417,310,0.058091952080349785,0.011417983454073632,0.48509465997954015,0.4893925374065887,246,255,0.3200273165623919,0.9386648132933723,1
2.5980515691739403,udp,http,SF,2343,3778,0,0,0,301,173,0.1115122123212764,0.703699779629051,0.33362839583686565,0.7416414518360422,90,72,0.4764612712393995,0.34985438418085446,0
0.8010427855017637,tcp,smtp,RSTR,1240,2896,0,0,0,90,47,0.5158619027123281,0.970257109726057,0.79155820259137,0.4925690707532976,141,7,0.31830409469234733,0.24380193771017955,0
3.4214030388705705,udp,private,REJ,60,3453,0,0,0,103,140,0.2675926767279715,0.43766132814820347,0.45129411302925493,0.4831808633136685,145,191,0.48903577530762,0.6559033130983996,0
1.7580835850006284,udp,private,S0,938,3511,0,0,0,476,246,0.8354802257421944,0.23497340499595276,0.1834421964034345,0.8382304210818006,166,111,0.8595563969179368,0.19881406093740295,0
26.549500858806248,udp,http,SF,1639,988,0,0,0,250,149,0.014693388654953843,0.7048710100433817,0.8549740195614743,0.36140377906718635,81,119,0.5923013710620957,0.3150105071834246,0
16.508870804845696,udp,smtp,RSTR,4120,4116,0,0,0,453,246,0.3790940486719362,0.8171281420155851,0.8825598767723473,0.8597946748116456,240,174,0.6946537728101754,0.22460244007488483,0
10.03494190520531,udp,smtp,REJ,4226,4964,0,0,0,8,395,0.3373455467690927,0.5464303160778473,0.4663097561401701,0.40680480095172356,78,63,0.3646706762343366,0.06915356771850123,0
20.51519730520813,icmp,smtp,S0,3569,4026,0,0,0,153,487,0.019327630917601035,0.9670352752561462,0.07569972730978747,0.3282331056783394,173,232,0.7385058785105187,0.8274987416356734,0
16.279689407405563,tcp,domain,SF,1252,4179,0,0,0,347,476,0.12436839900051022,0.0516687216579611,0.38782608991693124,0.453989911199699,6,124,0.6666170848793723,0.2545405429216612,1
2.0649547635863907,icmp,ftp,S0,4203,1682,0,0,0,174,5,0.41364267491863527,0.5047955983045281,0.8035376594626034,0.7624469586748684,163,12,0.11956199775205645,0.4730275033430207,1
22.308134052355612,udp,domain,REJ,171,4665,0,0,0,343,465,0.49286458444744663,0.7184539473225501,0.9017740285462287,0.12600202786399428,110,141,0.5726428531155846,0.04331527325431195,1
7.75099901966172,tcp,ftp,SF,1458,3963,0,0,0,158,184,0.4042897472548691,0.862640471149179,0.20347274249759584,0.19641921587201738,14,254,0.256743496309758,0.6993394662526431,0
16.47348291303566,udp,smtp,S0,3549,933,0,0,0,493,20,0.5309376784120938,0.17925561190779005,0.06697361202527152,0.951444825663092,239,43,0.8040956696335928,0.3305610023062908,1
22.642426492862313,tcp,smtp,RSTR,4197,3598,0,0,0,431,425,0.5951316749056815,0.8000034817636814,0.8773504531328387,0.17549162738135737,72,17,0.42593770846693946,0.74473672782921,0
3.8273071641831846,icmp,domain,SF,2322,3233,0,0,0,215,46,0.00992382112783563,0.5527070757185453,0.3894049389788753,0.5677273179310546,189,63,0.9946841651964872,0.4124030604678661,1
1.1659216012385083,tcp,domain,S0,1636,1980,0,0,0,177,506,0.4640951594535039,0.3965536819899632,0.5417609642675633,0.5793144666619379,143,253,0.09250043793896379,0.19575560640562462,1
2.5868674613938136,tcp,ftp,REJ,3115,1855,0,0,0,175,12,0.9634992408875883,0.13171502857909356,0.9680658120507589,0.4896244620502448,54,209,0.7803478627401585,0.5131750822820359,0
5.570576927486144,tcp,private,REJ,4090,3056,0,0,0,340,70,0.5190322801295487,0.8652957589089124,0.06656472791422285,0.6447452485768186,253,120,0.6737017335421565,0.1305045596374398,1
17.03829726638945,tcp,ftp,SF,3004,792,0,0,0,338,17,0.6775422674589532,0.15727320817971535,0.6483180074520956,0.22982672579761843,27,36,0.7674988305907054,0.44053915987299475,1
19.713449718798334,tcp,domain,S0,329,791,0,0,0,146,371,0.3118638579168832,0.30978785920909924,0.07410542257486707,0.5526622677767482,13,213,0.30752979549045634,0.31730547742048654,1
0.06976409181650647,udp,domain,SF,3640,1809,0,0,0,450,147,0.7739913781527625,0.2900455319624369,0.3754689284665004,0.37217325524689715,241,8,0.4920544893824006,0.9119595841996332,1
7.148761593385558,tcp,http,SF,3894,2255,0,0,0,324,154,0.7729214818761151,0.8714140341908543,0.8038145451934468,0.661667259629189,159,69,0.7965085197237084,0.06092872172071995,0
5.402733209186713,tcp,domain,S0,4107,3610,0,1,0,478,304,0.521296047654139,0.672702994208898,0.4334722327556344,0.14122354337314946,245,90,0.232541331620855,0.694017414105742,0
2.5116733827582447,icmp,http,S0,1341,1607,0,0,0,161,108,0.9760138232792136,0.7966813971913723,0.9971823539029504,0.5708774168394762,248,208,0.22603319678865208,0.1827511659874359,0
1.276803915456468,tcp,private,RSTR,3663,984,0,0,0,127,236,0.12555021476265338,0.250467898792499,0.5590592849466022,0.1852703553833237,163,36,0.5510509532949324,0.31904507433223983,1
4.119085798624324,icmp,ftp,S0,215,3676,0,0,0,420,308,0.016947664889580993,0.6248740996069989,0.3211621526359535,0.2786430631150364,60,28,0.5235635795298558,0.41551406306206595,0
28.631211226911496,udp,ftp,REJ,338,3380,0,0,0,82,352,0.770158211757096,0.5717459831437487,0.22011132590475313,0.21870980032358323,6,118,0.28226247041293284,0.9080150893749742,1
3.903838028814744,tcp,http,SF,4062,519,0,0,0,485,70,0.8071555373648825,0.8328303767882711,0.3505205342861618,0.1828377798688171,197,93,0.29807565052482277,0.24257826607382516,0
7.314528057601519,icmp,ftp,SF,2708,590,0,0,0,147,511,0.12020722912057624,0.9060870604812605,0.3725332737595508,0.825710951560667,214,175,0.2778451632065655,0.09130880254467022,0
12.14086976880855,icmp,domain,REJ,3152,1050,0,0,0,239,183,0.2655828329586061,0.012156771477386807,0.06871367772396098,0.28570756766089034,58,76,0.7715120619984877,0.3186896039905236,0
4.519744989669624,udp,smtp,S0,1750,3633,0,0,0,412,250,0.01755236336662891,0.6740199190587927,0.36957419942677316,0.9271237818644493,49,101,0.6519008655624606,0.10467597053553335,1
35.677981382917,tcp,http,REJ,2421,4444,0,0,0,424,228,0.2933086107805647,0.05183579911972902,0.4642385197392249,0.9699265253451909,151,158,0.8324171834102527,0.1285964859605525,0
32.82009864541398,tcp,ftp,REJ,709,959,0,0,0,84,102,0.7731418739186715,0.5488586650773559,0.7227377522388047,0.5712604699370973,217,151,0.9754730283140218,0.5738505979750267,0
2.9006129499220528,icmp,http,RSTR,3726,692,0,0,0,113,75,0.5179605277125789,0.2876327290436782,0.656729484721608,0.1430011226657264,162,144,0.4741642962719864,0.06090193309949332,0
6.876592784638472,tcp,http,REJ,3642,3899,0,0,0,225,417,0.3480955931682881,0.3067765995221412,0.7087656552291542,0.37454824337958126,26,14,0.06669388140544885,0.030930881393566034,0
3.5793046007904676,icmp,smtp,SF,3993,4473,0,0,0,332,446,0.3717392949063303,0.3529585034523566,0.008363681876857099,0.797732263348214,47,202,0.04809231041203543,0.7144141014704978,0
3.352496763810817,tcp,domain,REJ,488,2946,0,0,0,378,216,0.0013536257154681541,0.6212924490496101,0.21766739958053605,0.36739072869707046,5,71,0.29566503927161913,0.3616470948410445,1
0.37584477765522534,icmp,http,SF,46,526,0,1,0,243,407,0.2998005275652359,0.3340499656687692,0.6616842883998565,0.08701721830278875,218,237,0.9325445893524509,0.12537534923387328,0
